,BRAND,PRICE,DEPRE_VALUE_PER_YEAR,MILEAGE_KM,MANUFACTURED_YEAR,TRANSMISSION,OMV,COE_FROM_SCRAPE_DATE,DAYS_OF_COE_LEFT,ENGINE_CAPACITY_CC,CURB_WEIGHT_KG,NO_OF_OWNERS,VEHICLE_TYPE
2391,48,54000.0,8210.0,174000.0,2008,1,11256.0,32339.0,2376.0,1497.0,1075.0,4.0,3
2392,29,65800.0,9820.0,45000.0,2017,0,14299.0,42900.0,1863.0,1496.0,1310.0,2.0,3
2395,31,191800.0,17810.0,50.0,2019,0,35990.0,68310.0,3471.0,1332.0,1420.0,1.0,1
2397,32,140500.0,13490.0,10000.0,2020,0,23618.0,60001.0,3438.0,1998.0,1480.0,1.0,4
2399,50,133800.0,17960.0,42000.0,2018,0,29096.0,38501.0,2371.0,1969.0,1683.0,1.0,4
2401,4,126800.0,23230.0,92100.0,2006,0,197945.0,50972.0,1978.0,5998.0,2525.0,4.0,1
2403,31,128800.0,17420.0,31200.0,2017,0,36638.0,37330.0,2222.0,1595.0,1435.0,1.0,4
2404,14,129800.0,15370.0,43288.0,2019,0,28399.0,36901.0,2681.0,2356.0,1776.0,1.0,2
2405,48,48900.0,9930.0,119752.0,2015,0,13699.0,45504.0,1524.0,1497.0,1045.0,3.0,3
2406,48,66800.0,7290.0,115000.0,2011,0,11539.0,42283.0,3323.0,1497.0,1095.0,3.0,3
2408,31,68800.0,21720.0,146000.0,2013,0,45943.0,78604.0,398.0,1991.0,1655.0,2.0,1
2412,31,285888.0,29000.0,13000.0,2020,0,60741.0,36502.0,3071.0,1991.0,1635.0,3.0,5
2415,48,71800.0,15640.0,101268.0,2015,0,29141.0,57501.0,1335.0,1986.0,1610.0,3.0,4
2416,34,46800.0,10900.0,99000.0,2015,0,18413.0,57301.0,1337.0,1197.0,1285.0,3.0,4
2418,49,60696.0,11900.0,89500.0,2015,0,22865.0,46502.0,1491.0,1390.0,1536.0,1.0,2
2419,3,178988.0,15860.0,50.0,2021,0,40515.0,88000.0,3532.0,1499.0,1435.0,1.0,4
2420,47,22900.0,9150.0,108000.0,2009,0,13578.0,14664.0,889.0,1490.0,1060.0,2.0,0
2421,46,59800.0,9400.0,69000.0,2017,0,13102.0,41617.0,2043.0,1600.0,1449.0,1.0,3
2422,14,144888.0,16070.0,50000.0,2019,0,31892.0,37989.0,2556.0,2356.0,1858.0,1.0,2
2423,31,180800.0,19110.0,50000.0,2018,0,57385.0,39406.0,2709.0,1991.0,1555.0,1.0,1
2424,34,74800.0,8600.0,54900.0,2019,0,13465.0,32699.0,3045.0,1198.0,1048.0,1.0,0
2427,32,156800.0,23220.0,193205.0,2008,1,34272.0,32121.0,2438.0,1998.0,1520.0,4.0,5
2430,49,79888.0,9590.0,142760.0,2009,0,27834.0,33568.0,3015.0,1984.0,1318.0,5.0,5
2431,20,58800.0,9470.0,79000.0,2016,0,14675.0,42801.0,1980.0,1591.0,1295.0,2.0,3
2432,48,98800.0,14080.0,49000.0,2016,0,30463.0,53711.0,2096.0,1986.0,1610.0,2.0,4
2433,21,670000.0,69280.0,17000.0,2011,0,374291.0,60586.0,3504.0,6498.0,1690.0,4.0,5
2435,29,46888.0,10940.0,101564.0,2015,0,17870.0,57301.0,1344.0,1496.0,1321.0,2.0,3
2436,44,121000.0,13580.0,45000.0,2019,0,26624.0,37989.0,2832.0,1798.0,1663.0,2.0,1
2438,37,48800.0,9800.0,123000.0,2016,0,20059.0,52301.0,1615.0,1199.0,1150.0,1.0,0
2439,50,135888.0,14550.0,30505.0,2019,0,33814.0,33301.0,2587.0,1969.0,1605.0,2.0,1
2440,48,89800.0,9810.0,5079.0,2020,0,19000.0,43501.0,2929.0,996.0,970.0,1.0,4
2441,3,216000.0,25000.0,45000.0,2018,0,59601.0,37620.0,2563.0,1998.0,1795.0,2.0,1
2443,23,133800.0,23050.0,120000.0,2016,0,50008.0,57501.0,1614.0,1998.0,1890.0,4.0,4
2447,38,140000.0,22160.0,119000.0,2008,0,81601.0,37906.0,2282.0,2687.0,1435.0,3.0,5
2452,46,85888.0,14970.0,88000.0,2017,0,17931.0,54405.0,1864.0,1998.0,1682.0,1.0,4
2453,32,112988.0,19490.0,76000.0,2017,0,19928.0,55414.0,1916.0,2360.0,1625.0,1.0,4
2454,20,89999.0,9460.0,16992.0,2020,0,14580.0,37690.0,3163.0,1591.0,1287.0,1.0,3
2456,23,152800.0,20600.0,47100.0,2017,0,55625.0,49996.0,2043.0,1998.0,1665.0,1.0,1
2458,23,313800.0,35940.0,80000.0,2018,0,122630.0,47390.0,2196.0,3445.0,2220.0,1.0,1
2459,50,201888.0,20370.0,18414.0,2019,0,46056.0,38802.0,3106.0,1969.0,1919.0,1.0,4
2462,3,118000.0,24630.0,73000.0,2015,0,52853.0,69001.0,1247.0,2979.0,1525.0,3.0,5
2463,38,712800.0,81050.0,18000.0,2018,0,179885.0,31307.0,2225.0,3996.0,1413.0,1.0,5
2464,14,16800.0,13420.0,140000.0,2008,0,16863.0,18953.0,455.0,1799.0,1410.0,3.0,4
2465,14,83888.0,13580.0,82000.0,2016,0,32322.0,46229.0,1738.0,2356.0,1760.0,3.0,2
2466,32,53888.0,8050.0,94000.0,2018,0,13576.0,25000.0,2317.0,1193.0,940.0,2.0,3
2467,3,79888.0,20920.0,165000.0,2013,0,54952.0,67290.0,797.0,1997.0,1615.0,3.0,1
2468,48,72000.0,9360.0,63329.0,2018,0,15566.0,25556.0,2197.0,1496.0,1100.0,1.0,3
2469,49,50800.0,10280.0,72200.0,2015,0,21562.0,54301.0,1103.0,1390.0,1417.0,1.0,3
2470,38,318888.0,37500.0,84200.0,2010,0,87671.0,32914.0,3079.0,3436.0,1375.0,3.0,5
2471,3,86800.0,16100.0,115000.0,2016,0,29796.0,56500.0,1618.0,1499.0,1430.0,1.0,4
2472,31,49800.0,17810.0,91000.0,2014,0,27461.0,78602.0,799.0,1595.0,1430.0,3.0,1
2473,23,102800.0,17450.0,138000.0,2016,0,41971.0,56002.0,1615.0,1998.0,1755.0,2.0,4
2474,3,146800.0,14150.0,19000.0,2020,0,34989.0,40556.0,2920.0,1499.0,1490.0,1.0,2
2476,50,150888.0,25550.0,70000.0,2017,0,36151.0,51000.0,1830.0,1969.0,1722.0,1.0,4
2477,31,118800.0,16930.0,44000.0,2017,0,28949.0,36890.0,2198.0,1595.0,1430.0,2.0,1
2478,18,79800.0,16490.0,84000.0,2014,0,50302.0,70890.0,766.0,1999.0,1873.0,2.0,1
2480,49,93800.0,11520.0,24580.0,2019,0,19702.0,30009.0,2645.0,1395.0,1270.0,1.0,0
2482,20,84555.0,9600.0,29700.0,2019,0,14933.0,31528.0,2920.0,1591.0,1287.0,1.0,3
2484,32,77800.0,8460.0,13000.0,2020,0,15401.0,40609.0,2929.0,1193.0,910.0,1.0,0
2486,44,111111.0,10970.0,9000.0,2021,0,19621.0,58089.0,3347.0,1498.0,1260.0,2.0,0
2487,31,195800.0,18340.0,3122.0,2020,0,32232.0,70002.0,3501.0,1332.0,1555.0,1.0,4
2488,31,33000.0,7810.0,210000.0,2006,0,52792.0,46048.0,1520.0,1796.0,1530.0,5.0,1
2489,14,70800.0,10280.0,30300.0,2018,0,14837.0,30209.0,2409.0,1317.0,1030.0,1.0,0
2490,3,86300.0,17250.0,95000.0,2015,0,40782.0,61300.0,1282.0,1997.0,1615.0,2.0,1
2495,20,45800.0,9630.0,119000.0,2016,0,14593.0,43000.0,1131.0,1591.0,1295.0,2.0,3
2496,16,35500.0,7750.0,130000.0,2006,0,17374.0,56835.0,1648.0,1998.0,1552.0,2.0,1
2497,14,70800.0,15130.0,67353.0,2015,0,29593.0,62101.0,1280.0,2354.0,1574.0,1.0,4
2506,34,127000.0,13130.0,74000.0,2010,1,54238.0,60586.0,3504.0,3696.0,1555.0,4.0,5
2507,48,127399.0,17990.0,53000.0,2017,0,35785.0,42661.0,1831.0,1998.0,1695.0,1.0,4
2508,3,114800.0,18350.0,101000.0,2017,0,38197.0,54501.0,1859.0,1998.0,1450.0,2.0,1
2509,3,250000.0,50810.0,75000.0,2006,1,68171.0,52660.0,1469.0,3246.0,1485.0,6.0,5
2512,4,858800.0,72580.0,3000.0,2020,0,242257.0,51900.0,3291.0,3996.0,2240.0,1.0,5
2518,14,14500.0,8630.0,150000.0,2008,0,12331.0,14835.0,608.0,1339.0,1010.0,4.0,0
2519,14,88800.0,14450.0,69000.0,2017,0,27060.0,48383.0,1916.0,1498.0,1324.0,1.0,3
2521,3,116800.0,18540.0,106529.0,2017,0,33704.0,55414.0,1892.0,1997.0,1680.0,1.0,4
2522,48,53800.0,11210.0,95000.0,2015,0,18772.0,55200.0,1586.0,1496.0,1320.0,4.0,2
2523,14,69888.0,15150.0,90091.0,2015,0,28184.0,62101.0,1280.0,2356.0,1855.0,1.0,2
2524,3,100800.0,38750.0,115000.0,2013,0,60325.0,87001.0,546.0,2979.0,1525.0,5.0,5
2527,3,181800.0,16680.0,5000.0,2020,0,39150.0,59599.0,3442.0,1499.0,1430.0,1.0,4
2532,27,185000.0,32960.0,78000.0,2015,0,79445.0,57501.0,1095.0,2979.0,1850.0,1.0,1
2533,14,57800.0,8260.0,94303.0,2008,0,15208.0,25727.0,2226.0,1339.0,1010.0,1.0,0
2534,22,176800.0,25850.0,97000.0,2014,0,89226.0,56000.0,1557.0,2995.0,2214.0,1.0,4
2536,31,173220.0,19680.0,43200.0,2019,0,42557.0,39406.0,2709.0,1991.0,1705.0,1.0,4
2537,49,51800.0,12600.0,99000.0,2015,0,19158.0,59200.0,1342.0,1395.0,1249.0,2.0,0
2538,2,90800.0,12590.0,68000.0,2018,0,24716.0,37000.0,2223.0,999.0,1280.0,1.0,1
2540,34,48288.0,11440.0,61000.0,2015,0,18413.0,57089.0,1312.0,1197.0,1285.0,2.0,4
2541,32,79800.0,8660.0,12000.0,2020,0,14537.0,43501.0,2929.0,1193.0,945.0,1.0,3
2544,31,124888.0,19330.0,62000.0,2016,0,43426.0,54616.0,1885.0,1991.0,1465.0,2.0,1
2547,48,83888.0,13040.0,133888.0,2008,0,37859.0,34991.0,2343.0,2499.0,1600.0,2.0,1
2548,48,104988.0,11050.0,88.0,2020,0,19232.0,41801.0,3382.0,996.0,970.0,1.0,4
2549,14,122555.0,11780.0,88.0,2021,0,23786.0,55001.0,3318.0,1496.0,1250.0,1.0,4
2551,31,469000.0,49860.0,16500.0,2018,0,126109.0,52502.0,2681.0,3982.0,1990.0,2.0,5
2554,14,55800.0,9500.0,114000.0,2016,0,18293.0,52000.0,1886.0,1497.0,1096.0,1.0,3
2555,3,126800.0,15620.0,56000.0,2018,0,34636.0,31001.0,2463.0,1499.0,1430.0,1.0,4
2558,3,165800.0,15130.0,63.0,2021,0,35415.0,70002.0,3472.0,1499.0,1375.0,1.0,1
2561,48,153300.0,15350.0,18.0,2021,0,32865.0,47001.0,3349.0,1797.0,1610.0,1.0,2
2562,3,82800.0,9690.0,120000.0,2010,0,41010.0,34935.0,3102.0,1995.0,1625.0,6.0,5
2563,32,68000.0,8530.0,10000.0,2019,0,15155.0,32309.0,2773.0,1193.0,915.0,1.0,0
2564,3,106888.0,19280.0,105000.0,2016,0,44613.0,47000.0,1496.0,1997.0,1530.0,2.0,1
2565,14,12200.0,11840.0,171000.0,2008,0,18494.0,22499.0,366.0,1799.0,1350.0,3.0,2
2566,3,182800.0,16120.0,35.0,2021,0,40515.0,83889.0,3561.0,1499.0,1435.0,1.0,4
2568,48,65800.0,12310.0,45500.0,2016,0,19955.0,57002.0,1640.0,1798.0,1360.0,1.0,2
2570,2,79800.0,10000.0,117033.0,2009,0,39590.0,38071.0,2594.0,1798.0,1450.0,5.0,1
2572,3,163800.0,14880.0,52000.0,2021,0,35817.0,70002.0,3496.0,1499.0,1375.0,2.0,1
2573,14,82000.0,11920.0,29000.0,2018,0,19724.0,38200.0,2196.0,1597.0,1249.0,1.0,3
2574,14,69800.0,9080.0,65000.0,2019,0,16213.0,30009.0,2676.0,1318.0,1052.0,2.0,0
2575,48,47800.0,8070.0,78880.0,2008,0,11900.0,42970.0,1834.0,1497.0,1095.0,2.0,3
2576,48,132800.0,15290.0,44000.0,2019,0,33306.0,39406.0,2675.0,1998.0,1695.0,2.0,4
2577,22,298988.0,28930.0,6000.0,2021,0,53346.0,62100.0,3320.0,1997.0,2162.0,1.0,4
2578,14,51800.0,10120.0,90000.0,2016,0,17537.0,53000.0,1618.0,1497.0,1096.0,1.0,3
2580,47,57800.0,7400.0,144000.0,2009,0,16315.0,31976.0,2825.0,1586.0,1100.0,3.0,0
2581,16,48800.0,10370.0,72750.0,2015,0,15245.0,51000.0,1132.0,1591.0,1292.0,2.0,3
2582,3,109800.0,16150.0,48300.0,2017,0,33671.0,57414.0,2070.0,1499.0,1425.0,1.0,1
2585,31,383888.0,33490.0,50.0,2020,0,76148.0,85000.0,3563.0,2996.0,1880.0,1.0,4
2586,3,57900.0,15270.0,90000.0,2014,0,27620.0,76612.0,1125.0,1598.0,1405.0,2.0,1
2587,14,107800.0,10630.0,99.0,2019,0,22871.0,47001.0,3530.0,1496.0,1190.0,1.0,4
2591,48,126800.0,17800.0,68800.0,2016,0,39175.0,53711.0,2104.0,2493.0,1980.0,2.0,2
2593,31,59600.0,9530.0,59000.0,2008,0,51263.0,38712.0,2259.0,1796.0,1540.0,1.0,1
2596,14,58800.0,8300.0,160000.0,2009,0,20783.0,33018.0,2564.0,1799.0,1350.0,4.0,2
2599,16,87800.0,9570.0,25000.0,2020,0,17526.0,32999.0,3012.0,1598.0,1289.0,1.0,4
2600,48,73800.0,14360.0,99000.0,2015,0,28019.0,55001.0,1520.0,1986.0,1610.0,2.0,4
2602,14,84000.0,10990.0,28000.0,2018,0,19591.0,20212.0,2618.0,1496.0,1130.0,1.0,6
2604,31,76800.0,10840.0,133000.0,2008,0,82966.0,33018.0,2564.0,2997.0,1850.0,3.0,1
2606,31,138000.0,26700.0,103000.0,2015,0,50548.0,54920.0,1128.0,1991.0,1585.0,3.0,4
2608,49,145800.0,20080.0,61000.0,2017,0,44874.0,42661.0,1825.0,1984.0,1716.0,3.0,1
2610,17,99888.0,12320.0,52800.0,2018,0,33984.0,32809.0,2348.0,1991.0,1644.0,2.0,1
2611,31,99900.0,15330.0,89000.0,2017,0,28815.0,42900.0,2038.0,1595.0,1430.0,2.0,1
2612,31,400000.0,40310.0,87000.0,2011,0,184124.0,79034.0,3294.0,5439.0,2580.0,4.0,4
2613,16,81700.0,12710.0,109000.0,2017,0,16524.0,57414.0,2103.0,1591.0,1594.0,1.0,4
2614,38,175800.0,30340.0,70900.0,2016,0,62469.0,57010.0,1584.0,1984.0,1845.0,1.0,4
2618,38,237888.0,43840.0,60000.0,2014,0,118398.0,75801.0,1187.0,3604.0,2185.0,3.0,4
2621,31,30000.0,13860.0,153000.0,2008,0,71140.0,17706.0,768.0,3498.0,1730.0,3.0,1
2623,29,48000.0,10240.0,68964.0,2016,0,15841.0,49501.0,1496.0,1496.0,1321.0,2.0,3
2624,34,65800.0,13320.0,49000.0,2016,0,22509.0,38610.0,1460.0,1997.0,1626.0,2.0,4
2625,48,55800.0,10630.0,67000.0,2015,0,17088.0,52503.0,1618.0,1497.0,1060.0,1.0,3
2626,48,62800.0,11420.0,73244.0,2016,0,20753.0,57501.0,1646.0,1797.0,1350.0,1.0,2
2627,2,42800.0,19680.0,160342.0,2012,0,38152.0,62000.0,398.0,1984.0,1565.0,1.0,1
2630,38,466988.0,41540.0,50.0,2021,0,91506.0,61001.0,3497.0,2995.0,2105.0,1.0,4
2631,3,124800.0,35260.0,107585.0,2011,0,82954.0,75700.0,639.0,2979.0,1915.0,4.0,5
2632,32,59888.0,8270.0,200000.0,2009,1,11669.0,27886.0,2619.0,1584.0,1162.0,4.0,3
2634,34,48800.0,12230.0,106000.0,2015,0,19084.0,58700.0,1223.0,1197.0,1285.0,1.0,4
2635,14,131143.0,19300.0,55000.0,2017,0,26138.0,38801.0,2198.0,1498.0,1324.0,2.0,3
2636,14,102222.0,10890.0,16799.0,2020,0,21092.0,33520.0,3040.0,1597.0,1237.0,1.0,3
2642,3,182800.0,16110.0,38.0,2021,0,40515.0,83889.0,3562.0,1499.0,1435.0,1.0,4
2645,48,49800.0,7880.0,171000.0,2008,0,18803.0,37906.0,2284.0,1794.0,1310.0,2.0,2
2646,4,252800.0,138310.0,93900.0,2012,0,210788.0,95990.0,369.0,5998.0,2320.0,6.0,5
2647,22,218000.0,26900.0,29690.0,2017,0,77444.0,47390.0,2190.0,2995.0,2223.0,1.0,4
2648,31,330800.0,32650.0,88.0,2020,0,56315.0,51900.0,3286.0,1991.0,1680.0,1.0,4
2649,2,66000.0,19790.0,159000.0,2014,0,38199.0,65700.0,821.0,1984.0,1565.0,2.0,1
2650,14,77800.0,9980.0,42000.0,2018,0,17833.0,28199.0,2191.0,1497.0,1096.0,1.0,3
2653,2,108900.0,14680.0,168000.0,2009,0,51106.0,42885.0,2684.0,1984.0,1415.0,5.0,5
2654,27,175800.0,40550.0,38500.0,2014,0,107187.0,67290.0,827.0,4244.0,1880.0,4.0,5
